#{"t_start": 1727524353.952538, "env_id": "BipedalWalker-v3"}
r,l,t
-72.710648,1600,2478.410268
-7.064351,1600,2479.28587
-41.071186,1600,2479.915255
-29.389212,1600,2480.823101
-44.9938,1600,2481.735665
-91.893493,265,2481.831953
-24.315328,1600,2482.728625
-21.786115,1600,2483.599862
-39.510294,1600,2484.18999
-22.937803,1600,2485.113088
-18.40648,1600,2485.979683
-92.907954,265,2486.07568
-23.145387,1600,2486.96372
-90.413057,250,2487.057314
-47.722692,1600,2487.969686
-7.195408,1600,2488.801798
-8.578543,1600,2489.391025
-24.996891,1600,2490.282713
-108.312506,839,2490.862203
-95.930053,345,2491.008676
-92.219885,288,2491.127365
-102.90634,531,2491.322149
-32.931876,1600,2492.219058
-43.032245,1600,2493.05421
-56.002566,1600,2493.61632
-9.347882,1600,2494.540469
-12.421874,1600,2495.43107
-41.136305,1600,2496.325342
-92.946305,254,2496.423971
-32.832074,1600,2497.303617
-32.952736,1600,2497.873143
-33.918559,1600,2498.811839
-25.543392,1600,2499.702563
-27.192251,1600,2500.581363
-8.920475,1600,2501.436138
-15.794125,1600,2502.03372
-8.799792,1600,2502.914628
-18.927448,1600,2503.783131
-14.178287,1600,2504.639985
-24.444298,1600,2505.509168
-22.676992,1600,2506.112311
-38.974869,1600,2507.008559
-50.074503,1600,2507.891716
-24.131372,1600,2508.76816
-22.993594,1600,2509.340495
-18.877251,1600,2510.276684
-18.995447,1600,2511.162026
-13.786483,1600,2512.057346
-17.500101,1600,2512.910054
-14.471978,1600,2513.499969
-69.588142,1600,2514.436567
-23.264584,1600,2515.326087
-33.098436,1600,2516.223774
-33.07929,1600,2516.822282
-95.315389,360,2517.256435
-92.528816,292,2517.381033
-24.072149,1600,2518.24376
-17.782908,1600,2518.834158
-20.739394,1600,2519.728067
-21.123742,1600,2520.615731
-34.349518,1600,2521.510431
-20.754033,1600,2522.078831
-21.129328,1600,2522.975735
-33.021424,1600,2523.895317
-33.979368,1600,2524.791209
-33.337719,1600,2525.66821
-20.190252,1600,2526.267836
-24.041556,1600,2527.202321
-21.395298,1600,2528.123491
-24.166812,1600,2529.005201
-21.669077,1600,2529.87794
-29.107852,1600,2530.502715
-25.796597,1600,2531.407409
-17.487023,1600,2532.274857
-15.096245,1600,2533.13056
-19.671215,1600,2533.699393
-20.051464,1600,2534.593093
-15.040216,1600,2535.47871
-11.481743,1600,2536.334639
-16.472425,1600,2537.184877
-18.904614,1600,2537.786919
-66.670353,1600,2538.657579
-16.32344,1600,2539.533799
-26.913136,1600,2540.404081
-32.868463,1600,2541.004716
-46.521958,1600,2541.943856
-19.018188,1600,2542.874895
-31.304539,1600,2543.766113
-16.014397,1600,2544.638023
-26.8593,1600,2545.264076
-21.394245,1600,2546.163574
-26.094995,1600,2547.072705
-20.337934,1600,2547.940915
-92.702573,294,2548.06456
-16.787738,1600,2548.926019
-21.411415,1600,2549.524466
-23.497995,1600,2550.448145
-22.681338,1600,2551.34986
-22.116304,1600,2552.22864
-21.809965,1600,2553.096212
-19.798379,1600,2553.700915
-21.555655,1600,2554.608602
-22.126139,1600,2555.494613
-18.80201,1600,2556.367586
-91.190434,257,2556.477443
-20.951114,1600,2557.334586
-21.453091,1600,2557.968867
-22.955743,1600,2558.911115
-22.31028,1600,2559.818124
-21.735615,1600,2560.68737
-25.060006,1600,2561.269266
-24.431849,1600,2562.193371
-27.525079,1600,2563.099623
-17.688365,1600,2563.980145
-21.729888,1600,2564.842554
-22.200126,1600,2565.446172
-17.878411,1600,2566.358099
-21.614747,1600,2567.25338
-92.116725,270,2567.35413
-20.422568,1600,2568.233202
-20.609664,1600,2569.113978
-20.228504,1600,2569.709881
-108.792279,1408,2570.546384
-98.112542,478,2570.708005
-18.615331,1600,2571.600366
-86.55338,207,2571.671596
-17.88466,1600,2572.570158
-22.374024,1600,2573.453267
-94.399818,369,2573.603071
-109.571181,1479,2574.48682
-29.614453,1600,2575.07506
-104.60212,1149,2575.83158
-138.271869,1124,2576.51422
-16.093522,1600,2577.104834
-20.453078,1600,2578.011455
-94.349451,344,2578.128166
-20.124375,1600,2579.034726
-106.795972,1178,2579.747276
-13.883262,1600,2580.328812
-108.877111,1232,2581.106565
-107.289544,1203,2581.828925
-18.734332,1600,2582.428291
-106.587601,1188,2583.19273
-15.856637,1600,2584.053487
-109.201188,1284,2584.518498
-20.317519,1600,2585.426598
-105.341034,1023,2586.089567
-25.117691,1600,2586.678104
-107.621111,1007,2587.376941
-66.087773,1600,2588.223658
-26.109049,1600,2589.10462
-20.311186,1600,2589.733003
-27.865354,1600,2590.693041
-111.822774,1296,2591.459505
-19.460307,1600,2592.035277
-93.578599,352,2592.477618
-26.527854,1600,2593.064026
-23.010232,1600,2593.983545
-21.663584,1600,2594.88898
-26.940691,1600,2595.762881
-92.679422,280,2595.875842
-96.567835,313,2595.990666
-23.686688,1600,2596.875443
-72.060556,1600,2597.713739
-101.985935,854,2598.055118
-24.524973,1600,2598.947757
-24.37879,1600,2599.810219
-90.408491,278,2599.928523
-23.098688,1600,2600.813499
-25.200855,1600,2601.415174
-22.510507,1600,2602.317189
-21.343704,1600,2603.22174
-24.436192,1600,2604.081196
-24.922838,1600,2604.661007
-23.004796,1600,2605.579475
-17.965673,1600,2606.523269
-22.461513,1600,2607.413308
-90.635786,291,2607.531407
-19.775512,1600,2608.415741
-24.033989,1600,2609.000722
-18.548736,1600,2609.904028
-90.59311,249,2609.988179
-91.09097,245,2610.363397
-92.598162,335,2610.503022
-116.080483,1474,2611.044289
-17.687466,1600,2611.94777
-122.172047,96,2611.981263
-126.499473,146,2612.034269
-122.560796,103,2612.069771
-112.465606,1550,2612.96167
-124.625701,126,2613.005077
-46.507134,1600,2640.707855
-106.161623,1046,2640.971032
-5.411821,1600,2641.354225
-13.173149,1600,2641.747402
-19.96981,1600,2642.145509
-5.706286,1600,2642.529242
-93.4546,301,2642.605014
-14.760233,1600,2642.991305
-96.404804,549,2643.130007
-12.235571,1600,2643.520911
-27.980121,1600,2657.562849
-94.887983,448,2657.677308
-0.446685,1600,2658.073134
-17.757483,1600,2658.512955
-2.660793,1600,2658.899505
-20.548979,1600,2659.296705
-18.710174,1600,2659.709395
-16.253963,1600,2660.094564
-25.043826,1600,2660.510363
-30.416941,1600,2660.926199
-16.753582,1600,2663.643703
-11.829189,1600,2664.038321
-14.212966,1600,2664.426958
-97.761014,575,2664.573036
-21.149043,1600,2664.968788
-12.704726,1600,2665.354141
-11.338712,1600,2665.738289
-19.738465,1600,2666.154466
-94.474629,469,2666.273106
-21.939142,1600,2666.679193
-28.777763,1600,2669.553792
-19.57843,1600,2669.961325
-19.193375,1600,2670.365173
-15.044285,1600,2670.756735
-11.207162,1600,2671.154449
-19.068007,1600,2671.555018
-22.9762,1600,2671.96086
-32.77452,1600,2672.353485
-93.341637,453,2672.46883
-12.49066,1600,2672.859973
-17.028555,1600,2675.137067
-22.094977,1600,2675.539915
-14.52493,1600,2675.957325
-22.42408,1600,2676.363796
-25.740335,1600,2676.759042
-8.887202,1600,2677.155092
-15.009446,1600,2677.541392
-11.313107,1600,2677.925123
-22.063491,1600,2678.321437
-139.645459,1056,2678.589207
-27.247505,1600,2681.853429
-19.366369,1600,2682.267
-18.163319,1600,2682.673226
-12.590494,1600,2683.065467
-14.595431,1600,2683.470957
-13.005278,1600,2683.861456
-36.875542,1600,2684.291703
-26.481477,1600,2684.691875
-93.08191,323,2684.774127
-28.98354,1600,2685.174298
-98.072301,630,2685.333475
-21.583514,1600,2685.745989
-87.904868,242,2685.808816
-21.488328,1600,2686.215599
-12.982836,1600,2686.60489
-11.550693,1600,2686.993388
-11.731126,1600,2687.387875
-16.71327,1600,2687.776387
-17.505965,1600,2688.191994
-23.08468,1600,2688.586714
-22.168023,1600,2688.990459
-22.456347,1600,2689.396889
-21.552073,1600,2689.798106
-10.649823,1600,2690.188236
-12.89143,1600,2690.580527
-16.84798,1600,2690.973133
-13.291456,1600,2691.362856
-14.653522,1600,2691.745961
-13.82857,1600,2692.142031
-19.636294,1600,2692.540959
-15.487855,1600,2692.930669
-23.431683,1600,2693.333515
-127.46797,649,2693.495917
-17.652089,1600,2693.906793
-13.217322,1600,2694.287234
-17.874202,1600,2694.708602
-94.452513,316,2694.788707
-19.464048,1600,2695.184222
-8.797338,1600,2695.573193
-20.681035,1600,2695.974197
-44.929673,1600,2696.36693
-7.602992,1600,2696.751354
-18.549381,1600,2697.143029
-15.477365,1600,2697.531833
-25.96537,1600,2697.924005
-12.414961,1600,2698.325086
-22.120015,1600,2698.727339
-47.069588,1600,2699.126841
-20.719843,1600,2699.52235
-15.379494,1600,2699.912761
-20.644413,1600,2700.313813
-14.241219,1600,2700.702537
-24.01269,1600,2701.093975
-18.74709,1600,2701.493416
-31.49574,1600,2701.913581
-24.033749,1600,2702.311607
-15.361991,1600,2702.699515
-22.01719,1600,2703.110131
-21.688495,1600,2703.520309
-14.114827,1600,2703.934148
-32.396633,1600,2704.337792
-19.072524,1600,2704.734197
-11.307213,1600,2705.124574
-21.515219,1600,2705.526767
-10.821643,1600,2705.929558
-17.876091,1600,2706.325852
-1.424928,1600,2706.72761
-11.545013,1600,2707.131048
-7.584537,1600,2707.525669
-36.669618,1600,2707.930149
-14.791026,1600,2708.315985
-14.527836,1600,2708.715746
-102.47144,777,2708.912527
-26.398096,1600,2709.319436
-25.659906,1600,2709.728239
-25.671382,1600,2710.135437
-16.902668,1600,2710.524264
-14.791178,1600,2710.914314
-62.08141,1600,2711.305912
-17.274256,1600,2711.698025
-38.834168,1600,2712.094759
-92.948575,318,2712.175026
-20.383969,1600,2712.579528
-15.721948,1600,2712.96751
-13.737882,1600,2713.359559
-21.213504,1600,2713.762708
-15.959099,1600,2714.157529
-22.192044,1600,2714.562235
-6.987108,1600,2714.952022
-23.751231,1600,2715.35004
-12.909855,1600,2715.739813
-11.635993,1600,2716.12823
-93.031428,331,2716.211977
-14.763255,1600,2716.610719
-18.130079,1600,2717.015279
-12.876319,1600,2717.411021
-22.305835,1600,2717.831149
-107.070776,853,2718.051263
-17.376687,1600,2718.440811
-93.159382,314,2718.519343
-11.317763,1600,2718.907123
-97.78756,586,2719.054911
-28.771538,1600,2719.458236
-19.102508,1600,2719.851287
-94.598455,349,2719.939878
-22.523915,1600,2720.349575
-17.573258,1600,2720.744479
-20.519416,1600,2721.147483
-8.718072,1600,2721.539273
-94.875018,524,2721.673207
-93.021256,322,2721.7549
-16.009725,1600,2722.145059
-91.16344,291,2722.218445
-17.610553,1600,2722.627295
-24.734524,1600,2723.045591
-26.129714,1600,2723.443122
-92.129023,306,2723.521006
-26.322168,1600,2723.91822
-57.904599,1600,2724.310616
-97.997443,605,2724.4637
-23.257576,1600,2724.90308
-89.036645,245,2724.965266
-96.504054,573,2725.11301
-24.614971,1600,2725.539629
-12.716175,1600,2725.942329
-20.983576,1600,2726.353419
-16.702993,1600,2726.741122
-14.88297,1600,2727.143489
-22.741659,1600,2727.5484
-123.195836,727,2727.730503
-22.068609,1600,2728.138621
-6.704936,1600,2728.535669
-24.800813,1600,2728.932344
-47.533538,1600,2729.372089
-14.707626,1600,2729.759144
-104.381818,825,2729.969217
-14.009632,1600,2730.384376
-12.318287,1600,2730.796949
-21.833303,1600,2731.229869
-13.532287,1600,2731.632682
-24.534161,1600,2732.120129
-0.749273,1600,2732.55952
-16.045863,1600,2732.965958
-95.001222,400,2733.07601
-21.380866,1600,2733.490392
-28.479982,1600,2734.106267
-13.695817,1600,2734.508654
-16.112003,1600,2734.896087
-21.821236,1600,2735.306741
-13.979222,1600,2735.714366
-8.099426,1600,2736.101233
-28.633866,1600,2736.513325
-30.915395,1600,2736.9126
-11.975882,1600,2737.309709
-22.256146,1600,2737.715331
-100.971663,775,2737.919492
-16.876002,1600,2738.312346
-13.034597,1600,2738.702801
-18.03305,1600,2739.105384
-5.70602,1600,2739.498432
-20.088545,1600,2739.924684
0.157499,1600,2740.325382
-21.570018,1600,2740.739432
-98.376704,630,2740.909493
-45.79441,1600,2741.32662
-19.781923,1600,2741.726929
-8.095059,1600,2742.117671
-9.441875,1600,2742.502395
-14.391545,1600,2742.894105
-23.550268,1600,2743.294856
-16.468336,1600,2743.698051
-5.682059,1600,2744.1005
-18.961445,1600,2744.486523
-22.300086,1600,2744.890797
-0.534049,1600,2745.287001
-21.457023,1600,2745.71722
-10.023589,1600,2746.12357
-12.541878,1600,2746.522179
-21.867318,1600,2746.927642
-25.945923,1600,2747.331781
-20.656636,1600,2747.740525
-15.849876,1600,2748.162137
-91.411484,288,2748.234198
-9.01434,1600,2748.628174
-8.654996,1600,2749.014083
-14.203542,1600,2749.398568
-16.274722,1600,2749.793892
-19.413701,1600,2750.197063
-9.609276,1600,2750.595468
-45.311149,1600,2750.998645
-24.03178,1600,2751.389045
-26.449828,1600,2751.784814
-13.996783,1600,2752.174959
-24.335956,1600,2752.577251
-13.413289,1600,2752.960106
-9.137046,1600,2753.353307
-95.230631,471,2753.475746
-93.211234,323,2753.56174
-22.173617,1600,2753.967859
-14.649233,1600,2754.360193
-17.858763,1600,2754.753773
-5.420213,1600,2755.136381
-16.75,1600,2755.567287
-5.799529,1600,2755.952227
-17.326333,1600,2756.335784
-96.50666,533,2756.472383
-16.782688,1600,2756.86738
-11.60368,1600,2757.258873
-14.336089,1600,2757.642792
-16.679476,1600,2758.031709
-16.732407,1600,2758.437588
-10.930137,1600,2758.82688
-19.566659,1600,2759.231663
-22.196814,1600,2759.639446
-11.77477,1600,2760.028006
-14.650745,1600,2760.412634
-58.84395,1600,2760.791925
-25.141925,1600,2761.193484
-19.388708,1600,2761.608406
-15.526966,1600,2762.014108
-30.589643,1600,2762.407474
-20.450017,1600,2762.824276
-19.144373,1600,2763.216547
-25.352635,1600,2763.689915
-20.387094,1600,2764.099901
-15.20216,1600,2764.501055
-21.813949,1600,2764.906019
-24.764871,1600,2765.325303
-14.274645,1600,2765.721078
-11.769229,1600,2766.118342
-18.964458,1600,2766.519189
-27.708105,1600,2766.91043
-47.028987,1600,2767.342618
-39.411604,1600,2767.772952
-11.439953,1600,2768.163697
-20.55657,1600,2768.572449
-22.962786,1600,2768.974223
-16.064264,1600,2769.365915
-13.30694,1600,2769.758478
-23.241592,1600,2770.16086
-16.41533,1600,2770.554995
-11.748531,1600,2770.941168
-19.217234,1600,2771.333779
-94.033405,364,2771.426685
-14.575524,1600,2771.834813
-15.802116,1600,2772.23728
-24.713077,1600,2772.650889
-91.701296,274,2772.721526
-24.330705,1600,2773.113352
-23.580312,1600,2773.521344
-94.356703,389,2773.617805
-16.102074,1600,2774.015436
-28.087569,1600,2774.418348
-22.9122,1600,2774.820834
